"","X","idno","cntry","agea","eisced","gndr","rlgdgr","domicil","blgetmg","hinctnta","uemp3m","hincfel","stfdem","stfeco","gincdif","sofrdst","lrscale","trstep","trstun","stfgov","euftf","imsmetn","imdfetn","impcntr","imbgeco","imwbcnt","polintr","psppsgva","psppipla","frprtpl","freehms","hmsacld","atchctr","imueclt","impenv","vote_pop_2","elec_system","pop_choice_2","GDP","occup","vote_eu","pop_att"
"13881",24088,36694,"LT",37,5,2,3,3,2,9,2,2,5,5,3,4,5,7,7,7,8,3,2,2,7,8,2,2,1,2,2,2,10,7,3,4,"Mixed","rv",2.304284733,2,1,3.33333333333333
"13882",24090,36788,"LT",62,5,2,5,4,2,1,1,4,1,1,1,4,10,4,5,1,10,1,1,1,1,5,2,3,3,2,1,5,1,5,2,0,"Mixed","rv",2.304284733,9,1,5
"13883",24091,36825,"LT",49,5,1,7,1,2,9,1,2,7,7,2,3,3,7,7,5,5,2,3,3,7,8,3,3,3,4,2,5,7,8,1,3,"Mixed","rv",2.304284733,5,1,6
"13884",24092,36851,"LT",62,4,1,4,3,2,6,1,2,5,7,5,4,5,5,2,6,10,2,2,2,6,5,2,3,3,4,1,5,10,4,2,0,"Mixed","rv",2.304284733,7,1,3.33333333333333
"13885",24094,36973,"LT",53,4,1,2,3,2,4,2,3,6,6,2,4,7,7,9,3,1,1,2,3,9,3,3,2,1,2,2,5,1,5,1,0,"Mixed","rv",2.304284733,7,1,3.66666666666667
"13886",24099,37282,"LT",51,5,1,7,4,2,8,2,2,0,5,3,4,7,2,5,10,8,1,3,3,8,5,2,3,1,5,2,4,10,10,2,0,"Mixed","rv",2.304284733,6,1,2
"13887",24100,37333,"LT",57,5,2,5,4,2,2,2,3,6,6,1,4,5,7,7,5,8,2,3,3,5,6,3,1,1,2,3,5,10,5,2,4,"Mixed","rv",2.304284733,7,1,3.33333333333333
"13888",24101,37404,"LT",27,6,2,8,1,2,9,2,2,8,8,2,3,5,7,7,8,8,3,3,3,7,8,3,3,3,3,2,5,9,5,1,0,"Mixed","rv",2.304284733,3,1,5
"13889",24104,37757,"LT",66,4,2,8,3,2,1,2,3,5,3,2,4,6,3,1,3,5,1,2,3,3,6,3,2,1,2,4,5,10,3,2,0,"Mixed","rv",2.304284733,9,1,2
"13890",24105,37770,"LT",60,4,2,7,3,2,5,2,2,8,5,1,3,4,5,5,3,10,2,2,2,9,10,3,4,2,4,4,4,10,7,2,0,"Mixed","rv",2.304284733,3,1,1.66666666666667
"13891",24107,37813,"LT",53,4,2,8,1,2,6,2,3,3,2,2,4,6,7,3,6,6,2,3,3,5,3,3,3,1,3,4,5,8,6,2,0,"Mixed","rv",2.304284733,5,1,4.33333333333333
"13892",24111,38011,"LT",30,4,1,0,4,2,7,2,2,7,6,1,3,5,7,6,3,4,4,4,4,0,3,4,1,1,1,5,5,8,0,2,4,"Mixed","rv",2.304284733,5,1,4
"13893",24113,38151,"LT",59,7,2,7,2,2,7,2,1,6,8,2,4,6,7,7,4,0,2,2,2,0,4,2,3,2,3,2,2,10,0,3,0,"Mixed","rv",2.304284733,2,1,6
"13894",24116,38219,"LT",33,2,1,4,1,2,6,2,1,3,3,2,3,5,6,6,3,10,1,1,1,5,5,3,3,2,3,2,3,5,5,4,4,"Mixed","rv",2.304284733,7,1,6
"13895",24123,38537,"LT",40,5,2,7,3,2,7,2,2,6,5,1,4,3,3,3,5,5,1,4,4,6,4,3,3,3,3,4,5,10,4,4,0,"Mixed","rv",2.304284733,2,1,5.33333333333333
"13896",24124,38577,"LT",51,6,2,8,1,2,8,2,2,3,4,2,4,0,7,7,4,6,2,3,2,6,6,3,2,2,2,4,5,9,6,4,0,"Mixed","rv",2.304284733,3,1,3.33333333333333
"13897",24125,38608,"LT",55,5,2,5,4,1,3,2,2,5,1,1,1,4,2,1,1,5,1,4,4,3,3,3,1,1,3,1,5,8,3,1,0,"Mixed","rv",2.304284733,2,2,2.33333333333333
"13898",24126,38611,"LT",53,6,1,5,3,2,4,1,2,4,5,1,4,10,5,5,1,6,2,3,3,5,7,3,1,1,1,5,5,7,6,4,4,"Mixed","rv",2.304284733,7,1,1.66666666666667
"13899",24129,38672,"LT",37,7,2,8,1,2,10,2,1,8,6,2,3,7,6,6,7,8,2,3,2,8,7,3,3,2,4,2,5,8,7,1,0,"Mixed","rv",2.304284733,1,1,4
"13900",24130,38698,"LT",30,4,2,2,1,2,7,2,2,7,7,2,4,8,9,9,5,10,1,2,2,8,5,2,4,4,4,2,3,9,5,5,0,"Mixed","rv",2.304284733,3,1,7
"13901",24131,38723,"LT",78,2,2,10,3,2,1,2,3,5,5,2,3,10,3,3,5,6,2,2,2,5,5,3,1,1,1,4,4,10,5,5,0,"Mixed","rv",2.304284733,9,1,3
"13902",24132,38791,"LT",42,3,2,7,1,2,9,1,2,3,6,2,4,6,1,6,3,7,2,3,2,7,2,3,2,2,3,3,5,9,3,2,0,"Mixed","rv",2.304284733,5,2,2
"13903",24134,38830,"LT",38,6,2,4,1,2,9,2,1,5,4,2,4,7,6,6,3,7,1,2,1,6,6,3,3,2,3,2,4,6,5,5,4,"Mixed","rv",2.304284733,3,1,5.33333333333333
"13904",24138,39107,"LT",32,2,1,3,4,2,6,2,2,2,2,2,2,3,4,4,2,0,2,2,2,3,5,3,1,1,1,2,3,6,6,4,0,"Mixed","rv",2.304284733,8,1,0
"13905",24142,39290,"LT",75,2,2,6,4,2,1,2,4,5,6,2,4,7,6,6,5,7,2,2,2,3,5,4,2,1,3,5,5,10,3,2,4,"Mixed","rv",2.304284733,9,1,4
"13906",24146,39506,"LT",74,3,2,8,3,2,1,2,4,6,3,1,1,5,6,5,4,7,2,3,2,6,6,2,3,2,2,2,3,8,4,3,0,"Mixed","rv",2.304284733,7,1,6.33333333333333
"13907",24153,39892,"LT",67,2,1,5,4,2,1,1,4,6,6,2,3,5,5,5,6,10,4,4,4,5,5,4,2,2,2,4,4,5,5,3,4,"Mixed","rv",2.304284733,8,1,4
"13908",24154,39893,"LT",55,5,2,3,3,2,1,2,2,5,0,1,2,5,5,5,2,10,2,2,2,10,10,2,1,1,2,2,2,0,10,3,4,"Mixed","rv",2.304284733,4,1,2.66666666666667
"13909",24157,39986,"LT",75,2,2,8,4,2,2,2,3,3,4,1,4,5,5,5,2,10,2,4,4,2,0,2,3,2,2,5,5,10,0,3,0,"Mixed","rv",2.304284733,9,1,2
"13910",24160,40254,"LT",74,6,2,8,4,1,1,2,3,4,4,2,2,5,7,7,5,6,1,1,2,2,5,4,1,1,1,4,4,10,4,2,0,"Mixed","rv",2.304284733,2,1,5
"13911",24163,40390,"LT",72,5,2,8,4,2,4,2,1,7,5,1,4,5,6,4,0,6,3,4,3,7,1,3,1,1,1,5,5,10,0,2,0,"Mixed","rv",2.304284733,6,1,0
"13912",24165,40491,"LT",58,2,1,8,4,2,1,2,4,2,2,1,4,5,5,5,5,10,1,1,1,10,5,3,1,1,2,5,5,10,8,1,0,"Mixed","rv",2.304284733,8,1,5
"13913",24167,40655,"LT",62,4,2,10,4,1,7,1,2,5,5,2,2,1,5,5,5,8,2,2,2,3,5,3,2,1,4,3,4,4,3,2,0,"Mixed","rv",2.304284733,8,1,4.66666666666667
"13914",24170,40888,"LT",66,7,2,5,1,2,10,2,1,6,5,2,3,3,6,6,6,3,2,1,1,7,7,2,3,3,4,4,3,7,8,3,0,"Mixed","rv",2.304284733,2,1,5.33333333333333
"13915",24172,40963,"LT",26,6,2,9,3,2,4,2,1,7,4,2,2,5,3,5,2,3,1,1,1,6,7,2,2,2,3,4,4,9,5,2,0,"Mixed","rv",2.304284733,5,1,3.66666666666667
"13916",24173,41066,"LT",25,6,2,5,3,2,3,2,2,3,2,1,2,5,9,9,3,10,1,1,1,8,8,4,3,2,3,1,2,10,8,4,4,"Mixed","rv",2.304284733,2,1,2.66666666666667
"13917",24177,41233,"LT",74,4,2,10,1,2,1,2,4,4,1,1,2,5,1,2,4,4,2,4,2,7,4,3,3,3,3,4,5,10,5,1,4,"Mixed","rv",2.304284733,2,1,1
"13918",24182,41520,"LT",87,7,1,1,1,2,2,2,2,2,5,2,5,6,1,5,3,5,2,2,2,5,4,2,2,2,3,4,4,10,1,2,0,"Mixed","rv",2.304284733,2,2,2.33333333333333
"13919",24183,41540,"LT",79,1,2,9,1,2,1,2,2,2,4,2,5,7,6,3,3,7,4,4,4,4,2,3,2,2,2,2,4,7,5,2,0,"Mixed","rv",2.304284733,9,1,3.33333333333333
"13920",24184,41559,"LT",61,5,2,5,4,2,1,1,4,4,3,1,4,5,9,8,3,10,2,2,2,5,5,2,1,1,1,1,1,10,5,2,0,"Mixed","rv",2.304284733,5,1,3
"13921",24187,41734,"LT",52,5,2,5,3,2,3,2,3,4,4,2,3,5,5,5,4,8,4,4,4,5,5,4,2,2,2,4,4,7,5,3,4,"Mixed","rv",2.304284733,2,1,4
"13922",24189,41882,"LT",30,6,2,2,1,2,8,2,2,5,6,3,4,4,3,3,2,7,2,2,2,6,6,3,1,1,2,3,5,5,7,6,4,"Mixed","rv",2.304284733,5,1,1
"13923",24191,41937,"LT",72,7,1,4,1,1,5,1,2,1,2,2,4,2,2,8,1,1,3,3,3,5,5,1,1,1,3,4,5,9,5,1,0,"Mixed","rv",2.304284733,1,2,1
"13924",24192,41984,"LT",51,5,2,5,4,2,6,1,1,6,5,2,2,10,6,5,6,10,2,2,2,10,10,3,2,2,2,2,3,10,10,4,4,"Mixed","rv",2.304284733,1,1,2.33333333333333
"13925",24196,42195,"LT",56,5,1,3,4,2,4,2,1,8,8,2,2,5,4,5,4,6,1,2,4,3,3,3,2,2,2,4,5,8,3,3,0,"Mixed","rv",2.304284733,7,1,5
"13926",24197,42315,"LT",58,2,2,6,4,2,5,2,2,3,7,2,4,8,2,2,1,5,1,2,3,10,10,2,2,2,3,2,4,10,10,3,4,"Mixed","rv",2.304284733,6,1,1.66666666666667
"13927",24198,42333,"LT",70,6,2,5,1,2,6,2,2,5,7,3,3,5,8,9,5,8,3,3,3,5,7,2,3,3,3,2,2,10,7,2,0,"Mixed","rv",2.304284733,2,1,6.33333333333333
"13928",24201,42425,"LT",80,5,2,8,1,2,3,2,2,5,4,1,2,10,8,9,2,7,2,2,2,5,6,1,2,1,2,4,4,10,7,1,0,"Mixed","rv",2.304284733,9,1,3.33333333333333
"13929",24202,42474,"LT",81,2,2,7,4,2,3,1,4,5,5,1,3,10,8,8,7,8,1,2,2,6,5,3,3,3,4,5,5,10,6,1,0,"Mixed","rv",2.304284733,9,1,4.33333333333333
"13930",24203,42522,"LT",48,5,2,0,3,2,4,2,2,7,6,1,2,5,5,4,0,0,4,4,4,6,0,4,1,1,1,5,5,10,0,2,0,"Mixed","rv",2.304284733,2,1,0
"13931",24208,42828,"LT",71,2,1,7,4,2,3,2,3,7,7,2,3,5,5,5,7,8,4,4,4,5,5,4,1,1,1,3,3,8,5,4,4,"Mixed","rv",2.304284733,7,1,5
"13932",24209,42961,"LT",66,2,1,0,3,2,3,2,3,3,3,1,5,5,5,8,3,10,1,1,1,8,5,2,1,1,2,1,5,10,7,1,0,"Mixed","rv",2.304284733,7,1,1.33333333333333
"13933",24212,42989,"LT",26,7,2,7,4,2,9,2,2,5,6,1,3,5,8,8,4,4,3,2,2,4,6,2,2,2,3,3,3,8,5,2,0,"Mixed","rv",2.304284733,4,1,2
"13934",24213,43084,"LT",66,5,2,8,3,2,8,2,2,4,3,3,1,10,2,1,3,7,1,2,2,4,4,2,3,3,3,5,5,10,5,2,0,"Mixed","rv",2.304284733,2,1,2.33333333333333
"13935",24214,43138,"LT",19,4,2,6,3,2,2,2,2,6,5,1,3,5,8,8,4,10,2,2,2,6,5,3,3,2,3,2,2,9,6,2,4,"Mixed","rv",2.304284733,5,1,5.33333333333333
"13936",24215,43213,"LT",62,5,2,8,1,2,3,1,2,6,6,1,2,5,7,7,6,8,1,3,3,7,5,3,2,2,2,5,4,10,7,1,0,"Mixed","rv",2.304284733,9,1,5.66666666666667
"13937",24219,43410,"LT",62,4,2,1,4,2,6,1,2,5,1,1,4,1,0,0,2,5,1,2,4,5,5,4,1,1,3,3,5,10,5,1,0,"Mixed","rv",2.304284733,3,2,0
"13938",24224,43588,"LT",59,7,1,5,4,2,5,2,2,4,6,2,4,8,3,0,2,6,1,1,2,2,2,2,2,2,2,4,5,8,2,2,0,"Mixed","rv",2.304284733,2,1,4
"13939",24227,43651,"LT",55,6,1,5,1,2,4,2,2,6,5,2,5,5,5,5,5,10,2,4,2,6,6,3,3,2,3,3,4,7,6,3,0,"Mixed","rv",2.304284733,2,1,4.33333333333333
"13940",24228,43658,"LT",53,5,2,6,3,2,8,2,2,9,6,2,4,5,9,9,5,7,1,2,2,5,5,2,3,3,4,2,4,10,5,1,0,"Mixed","rv",2.304284733,5,1,6
"13941",24229,43756,"LT",75,2,2,9,4,2,1,2,4,5,3,1,4,0,9,9,5,10,4,4,4,0,0,1,1,1,5,5,5,8,0,1,0,"Mixed","rv",2.304284733,9,2,5
"13942",24230,43769,"LT",24,6,1,4,3,2,9,2,3,7,6,1,2,7,7,6,4,6,3,2,3,5,6,3,3,4,3,5,5,7,5,4,4,"Mixed","rv",2.304284733,3,1,5.33333333333333
"13943",24231,43850,"LT",31,6,2,4,4,2,9,2,2,5,6,2,2,6,8,8,5,8,1,1,1,6,7,2,3,3,3,3,3,8,7,1,0,"Mixed","rv",2.304284733,2,1,4.66666666666667
"13944",24232,43852,"LT",55,5,1,0,4,2,4,1,3,3,3,2,3,3,4,5,2,10,2,2,2,5,5,2,3,3,3,4,5,10,5,1,0,"Mixed","rv",2.304284733,3,1,2.33333333333333
"13945",24234,43984,"LT",29,5,1,1,3,2,7,1,2,7,3,2,4,5,7,7,3,8,1,1,1,8,3,3,2,2,2,2,3,5,8,3,0,"Mixed","rv",2.304284733,8,1,3
"13946",24235,43987,"LT",24,6,2,5,1,2,8,2,3,7,6,3,5,10,8,7,4,6,2,2,3,6,6,2,3,3,3,2,4,5,8,1,0,"Mixed","rv",2.304284733,3,1,6.66666666666667
"13947",24236,44002,"LT",80,1,2,10,4,2,4,2,2,8,7,2,3,1,5,5,5,5,3,3,3,1,5,4,1,2,2,5,5,10,5,4,0,"Mixed","rv",2.304284733,9,1,5.66666666666667
"13948",24237,44092,"LT",43,7,1,6,1,2,10,2,1,8,8,4,5,8,7,5,1,7,1,1,1,8,5,2,4,5,4,2,2,8,6,2,0,"Mixed","rv",2.304284733,2,1,3.66666666666667
"13949",24246,44597,"LT",60,5,1,7,1,1,6,1,2,6,5,2,2,4,6,6,6,5,3,3,3,5,8,2,3,2,3,1,5,10,8,1,0,"Mixed","rv",2.304284733,7,1,6
"13950",24247,44609,"LT",89,1,2,10,3,2,1,2,2,7,3,1,4,5,8,5,0,5,4,4,4,6,0,2,1,1,1,5,5,10,0,1,0,"Mixed","rv",2.304284733,9,1,1.33333333333333
"13951",24248,44811,"LT",58,6,2,8,1,2,6,2,3,5,3,1,3,5,6,7,4,5,1,2,2,2,7,3,2,1,2,4,5,8,5,1,0,"Mixed","rv",2.304284733,2,1,1.33333333333333
"13952",24250,44985,"LT",68,4,2,7,4,2,6,2,1,6,6,2,4,5,7,8,6,8,2,3,2,3,3,2,3,2,2,4,5,10,5,2,0,"Mixed","rv",2.304284733,9,1,5.66666666666667
"13953",24253,45023,"LT",48,2,2,8,4,2,2,1,2,5,6,1,3,7,5,8,0,7,4,3,4,10,8,2,3,2,2,4,5,8,8,5,0,"Mixed","rv",2.304284733,3,1,1.33333333333333
"13954",24255,45086,"LT",68,6,2,5,4,2,4,1,2,6,0,2,4,0,4,5,0,10,2,2,2,10,10,2,2,3,2,3,3,10,5,4,0,"Mixed","rv",2.304284733,2,1,0
"13955",24256,45150,"LT",68,2,2,6,4,2,2,2,3,5,3,2,4,2,4,7,3,7,1,3,2,9,4,3,2,2,2,4,5,9,5,2,4,"Mixed","rv",2.304284733,4,1,2.66666666666667
"13956",24257,45307,"LT",64,2,2,5,4,2,1,1,3,3,5,1,2,5,5,5,6,5,1,2,2,7,5,3,2,2,2,4,5,8,5,2,0,"Mixed","rv",2.304284733,5,1,0
"13957",24258,45330,"LT",40,6,2,5,4,2,4,1,1,8,4,1,2,0,5,5,4,6,1,4,4,3,5,3,1,1,2,4,5,10,4,2,0,"Mixed","rv",2.304284733,1,1,3.33333333333333
"13958",24260,45448,"LT",73,4,2,5,4,2,2,2,3,0,8,1,2,0,4,8,0,10,1,1,1,8,5,1,3,1,2,4,4,10,10,2,0,"Mixed","rv",2.304284733,9,1,0
"13959",24262,45488,"LT",33,6,2,5,4,2,4,2,2,4,7,2,2,5,7,6,4,9,2,2,2,3,7,3,2,2,2,3,5,7,7,2,0,"Mixed","rv",2.304284733,5,1,3.33333333333333
"13960",24263,45631,"LT",60,6,2,7,3,2,3,2,2,4,5,1,4,5,7,6,5,8,2,1,2,5,7,2,3,3,3,2,4,8,6,1,0,"Mixed","rv",2.304284733,2,1,5
"13961",24264,45714,"LT",49,4,2,7,3,2,2,2,2,3,5,2,2,4,1,0,3,3,2,2,3,10,9,4,1,1,2,2,4,9,9,4,4,"Mixed","rv",2.304284733,9,1,1.33333333333333
"13962",24266,45825,"LT",72,5,2,7,4,2,1,2,3,6,6,1,3,5,5,3,0,6,4,4,4,0,1,4,1,1,1,5,5,10,0,2,0,"Mixed","rv",2.304284733,9,1,0.333333333333333
"13963",24267,45855,"LT",32,7,2,2,1,2,8,1,2,7,5,2,3,0,7,7,5,10,1,1,1,10,5,2,4,2,3,3,2,8,10,2,0,"Mixed","rv",2.304284733,2,1,5.33333333333333
"13964",24271,46097,"LT",45,2,2,3,3,2,9,2,2,7,1,2,2,5,8,9,7,3,2,2,2,7,4,3,2,2,2,4,5,10,4,2,0,"Mixed","rv",2.304284733,3,1,7
"13965",24272,46134,"LT",32,3,2,5,3,2,6,2,2,6,7,1,1,5,6,4,2,6,4,4,4,7,3,3,1,1,1,5,5,10,0,3,3,"Mixed","rv",2.304284733,4,1,1.33333333333333
"13966",24274,46206,"LT",25,6,2,3,4,2,10,1,1,6,3,2,4,3,7,9,3,8,1,2,2,9,4,3,3,3,3,4,5,5,5,1,4,"Mixed","rv",2.304284733,7,1,5.66666666666667
"13967",24275,46227,"LT",40,6,1,0,2,2,7,2,1,7,7,1,5,5,6,6,7,10,2,2,3,10,10,2,3,2,3,3,3,10,10,3,4,"Mixed","rv",2.304284733,3,1,4
"13968",24278,46362,"LT",54,5,2,6,1,2,10,2,2,2,1,2,4,5,3,3,1,5,2,4,3,7,6,4,1,1,4,3,3,10,6,2,4,"Mixed","rv",2.304284733,2,2,1.66666666666667
"13969",24282,46498,"LT",64,7,2,7,1,2,6,2,2,2,3,2,4,6,5,2,1,10,1,1,1,9,8,2,1,2,2,2,4,8,9,1,0,"Mixed","rv",2.304284733,2,1,3.33333333333333
"13970",24283,46529,"LT",25,3,2,3,3,2,7,2,2,3,2,2,4,0,0,0,5,5,1,1,2,5,7,2,2,3,3,3,4,9,4,4,4,"Mixed","rv",2.304284733,5,1,1.33333333333333
"13971",24285,46596,"LT",78,5,2,10,3,2,1,2,3,7,5,2,2,10,8,7,8,1,2,2,1,7,8,3,2,2,2,4,5,10,7,1,0,"Mixed","rv",2.304284733,1,1,6
"13972",24286,46601,"LT",69,4,2,8,4,2,4,2,2,4,3,1,4,5,5,5,3,1,3,3,3,5,6,3,1,1,2,5,5,10,6,3,3,"Mixed","rv",2.304284733,9,1,2.33333333333333
"13973",24287,46657,"LT",50,4,2,5,3,2,3,1,3,4,3,2,1,3,8,8,3,5,1,3,3,7,7,3,3,2,3,3,5,6,6,2,4,"Mixed","rv",2.304284733,9,1,3
"13974",24288,46696,"LT",69,5,2,3,1,2,1,1,4,5,3,1,3,3,8,8,2,5,2,3,3,1,3,3,3,1,2,4,4,10,6,1,4,"Mixed","rv",2.304284733,5,1,5.66666666666667
"13975",24292,46984,"LT",40,6,2,10,3,2,10,1,2,1,0,4,2,3,5,7,0,5,1,2,2,6,4,2,3,2,3,3,3,6,4,2,0,"Mixed","rv",2.304284733,3,1,2.66666666666667
"13976",24294,47063,"LT",46,6,2,8,1,2,7,2,2,8,8,2,3,5,5,5,8,5,2,3,3,7,5,3,3,3,3,2,4,7,5,1,4,"Mixed","rv",2.304284733,2,1,5
"13977",24296,47283,"LT",34,4,2,5,4,2,9,1,2,3,0,1,3,10,1,4,1,10,1,2,2,10,5,3,3,1,4,3,4,10,10,4,4,"Mixed","rv",2.304284733,9,1,2.66666666666667
"13978",24299,47466,"LT",77,1,2,8,4,2,1,2,1,8,8,4,5,10,8,8,8,10,2,2,2,5,5,3,3,2,3,1,5,10,5,1,0,"Mixed","rv",2.304284733,9,1,5
"13979",24302,47668,"LT",52,6,2,5,4,1,7,2,1,6,6,2,4,4,5,6,6,5,2,2,2,6,5,2,3,3,3,5,5,10,7,1,0,"Mixed","rv",2.304284733,1,1,4.66666666666667
"13980",24303,47844,"LT",76,1,2,5,2,2,3,2,2,3,4,2,3,5,2,2,5,2,3,3,3,3,3,4,2,1,2,3,4,10,3,3,4,"Mixed","rv",2.304284733,9,1,2.33333333333333
"13981",24304,47875,"LT",57,4,1,7,4,2,2,2,3,5,5,1,2,5,5,5,5,5,1,2,2,6,5,3,2,2,2,4,5,10,5,1,0,"Mixed","rv",2.304284733,1,1,5.33333333333333
"13982",24308,47980,"LT",59,2,2,9,4,2,5,1,2,4,5,2,2,2,2,4,2,10,1,2,2,4,4,2,3,2,2,4,4,9,3,2,0,"Mixed","rv",2.304284733,5,1,1
"13983",24309,48001,"LT",78,2,1,8,4,2,2,2,2,7,6,2,3,7,7,7,5,8,2,2,2,5,8,3,3,2,2,4,5,10,7,4,0,"Mixed","rv",2.304284733,8,1,3
"13984",24310,48005,"LT",72,2,1,6,1,2,1,2,3,4,2,2,3,3,3,3,3,4,2,3,2,3,6,3,3,2,2,2,2,5,5,3,0,"Mixed","rv",2.304284733,7,2,2.33333333333333
"13985",24311,48206,"LT",26,6,2,6,3,2,6,1,3,6,6,3,5,10,8,8,7,5,1,2,2,7,5,2,3,3,3,2,4,7,9,2,0,"Mixed","rv",2.304284733,2,1,6
"13986",24312,48250,"LT",81,2,1,10,4,2,4,2,2,10,8,1,3,0,5,5,8,10,1,1,1,7,10,3,2,1,3,1,3,10,5,2,0,"Mixed","rv",2.304284733,7,1,3.33333333333333
"13987",24313,48311,"LT",71,2,1,3,4,2,1,2,2,4,2,1,4,5,8,5,3,4,1,2,3,5,3,2,2,1,1,4,4,8,4,1,3,"Mixed","rv",2.304284733,9,1,2.66666666666667
"13988",24314,48348,"LT",71,6,1,10,1,2,1,2,4,9,8,2,4,7,6,6,8,7,1,1,1,9,7,2,3,3,3,2,4,10,5,4,0,"Mixed","rv",2.304284733,2,1,6.66666666666667
"13989",24318,48469,"LT",26,2,2,6,4,2,5,2,2,4,7,2,2,5,6,8,6,8,1,1,1,6,6,3,2,2,2,2,5,8,6,2,0,"Mixed","rv",2.304284733,5,1,4
"13990",24325,48835,"LT",50,2,2,5,4,2,2,2,2,7,3,2,2,2,6,4,5,4,2,3,3,2,3,2,2,2,1,4,5,8,2,2,0,"Mixed","rv",2.304284733,9,1,2.33333333333333
"13991",24327,48965,"LT",29,2,1,3,1,2,5,1,2,6,6,2,5,5,5,5,5,10,2,2,2,5,5,3,3,3,3,3,3,7,5,2,4,"Mixed","rv",2.304284733,7,1,3
"13992",24329,49232,"LT",70,5,2,5,1,2,3,2,2,2,5,1,5,3,3,2,3,3,2,2,3,3,3,4,1,3,3,5,5,5,4,1,0,"Mixed","rv",2.304284733,2,1,0.666666666666667
"13993",24331,49302,"LT",56,5,2,9,3,2,9,2,2,6,7,2,4,10,5,5,2,9,1,3,3,6,6,2,2,2,2,2,5,9,6,1,0,"Mixed","rv",2.304284733,2,1,4.33333333333333
"13994",24334,49340,"LT",49,7,2,9,1,2,7,2,1,8,8,3,4,10,8,8,6,10,1,1,1,10,9,2,4,4,4,3,4,10,10,1,0,"Mixed","rv",2.304284733,2,1,5
"13995",24335,49363,"LT",50,4,2,7,1,2,7,2,3,5,3,1,4,1,5,5,4,5,2,2,2,4,5,3,1,1,2,3,4,10,4,2,0,"Mixed","rv",2.304284733,2,1,4.33333333333333
"13996",24336,49443,"LT",53,4,2,7,4,2,2,2,2,4,3,1,4,5,5,7,4,5,1,2,2,4,5,3,1,1,1,4,5,10,5,1,0,"Mixed","rv",2.304284733,5,1,2.66666666666667
"13997",24338,49584,"LT",80,2,2,8,3,2,1,2,4,2,3,1,3,5,5,5,3,5,4,4,4,5,5,3,1,1,2,5,5,9,2,4,4,"Mixed","rv",2.304284733,9,1,0.333333333333333
"13998",24340,49774,"LT",89,1,2,10,4,2,1,2,4,7,6,1,3,5,7,5,3,7,4,4,4,7,0,4,1,1,1,5,5,10,0,2,0,"Mixed","rv",2.304284733,5,1,4
"13999",24343,50107,"LT",40,6,1,0,3,2,6,2,1,7,5,1,4,5,6,4,0,4,3,4,3,6,2,4,1,1,1,5,5,10,3,2,4,"Mixed","rv",2.304284733,2,1,0.333333333333333
"14000",24344,50194,"LT",78,5,2,5,3,2,3,2,3,5,3,2,2,5,5,5,5,5,4,4,4,5,5,4,1,1,2,4,4,8,5,3,4,"Mixed","rv",2.304284733,9,1,1.66666666666667
"14001",24348,50539,"LT",78,6,2,9,4,2,1,2,3,3,4,1,2,5,5,5,4,8,3,3,3,5,5,3,2,2,2,3,3,9,5,3,4,"Mixed","rv",2.304284733,2,1,2.66666666666667
"14002",24355,50725,"LT",27,6,2,10,2,2,6,1,2,7,6,1,2,10,10,10,7,10,1,2,3,10,10,2,3,2,2,4,4,10,0,6,3,"Mixed","rv",2.304284733,5,1,7.66666666666667
"14003",24360,51157,"LT",56,6,2,6,4,2,1,1,3,6,6,1,4,5,6,4,0,7,4,4,4,3,3,4,1,1,1,5,5,10,2,1,4,"Mixed","rv",2.304284733,8,1,0.666666666666667
"14004",24361,51184,"LT",62,2,1,8,2,2,4,2,3,5,3,2,4,5,7,7,5,0,4,4,4,0,0,3,3,2,2,4,5,10,0,2,4,"Mixed","rv",2.304284733,7,1,4.33333333333333
"14005",24362,51224,"LT",62,6,1,6,3,2,5,2,2,6,6,1,4,5,4,2,0,4,4,4,4,4,3,3,1,1,1,5,5,10,0,1,4,"Mixed","rv",2.304284733,2,1,1
"14006",24363,51237,"LT",65,5,1,8,3,2,2,2,2,4,3,2,2,0,2,2,4,10,1,1,2,10,10,2,2,2,2,4,4,10,10,3,3,"Mixed","rv",2.304284733,2,1,1.66666666666667
"14007",24365,51284,"LT",51,6,1,4,4,2,7,2,1,5,6,1,4,4,4,5,6,7,2,2,2,6,6,3,3,2,3,2,4,6,6,4,4,"Mixed","rv",2.304284733,7,1,4
"14008",24368,51360,"LT",83,7,1,5,1,2,6,2,2,3,4,4,4,7,5,6,4,5,2,3,3,6,7,2,2,3,3,4,4,8,7,1,0,"Mixed","rv",2.304284733,1,1,1
"14009",24370,51525,"LT",34,6,1,2,3,2,7,2,2,2,9,1,2,5,9,9,2,6,1,1,1,1,4,3,1,2,2,3,4,2,1,2,4,"Mixed","rv",2.304284733,8,2,4
"14010",24371,51547,"LT",80,5,1,8,4,2,3,2,3,5,5,1,4,10,8,8,5,10,2,2,2,10,5,2,3,1,4,5,5,10,5,1,0,"Mixed","rv",2.304284733,6,1,4.33333333333333
"14011",24373,51557,"LT",43,4,1,10,1,2,6,1,1,9,9,1,2,6,8,9,7,10,1,1,1,9,8,2,3,2,3,1,5,10,8,1,4,"Mixed","rv",2.304284733,7,1,4.66666666666667
